   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
   3983000   2993.6828     -900.23875      12419.207     -2885.6761      333.94983     -2551.7263     -2558.7044    
   3984000   2983.5186     -2988.2032      12419.207     -2891.748       332.81599     -2558.932      -2582.0949    
   3985000   2963.8499     -7732.4537      12419.207     -2898.1381      330.62192     -2567.5161     -2627.4539    
   3986000   3100.5741     -1060.7415      12419.207     -2885.5198      345.87371     -2539.646      -2547.8683    
   3987000   3000.459       2816.1916      12419.207     -2880.2831      334.70572     -2545.5774     -2523.7478    
   3988000   2972.9758      3780.9204      12419.207     -2874.9314      331.63993     -2543.2915     -2513.9838    
   3989000   3089.6344      2772.8223      12419.207     -2881.9123      344.65336     -2537.259      -2515.7655    
   3990000   2915.4307     -4558.331       12419.207     -2892.9694      325.22068     -2567.7487     -2603.0824    
   3991000   2904.3381     -2325.2375      12419.207     -2884.6931      323.98329     -2560.7098     -2578.7338    
   3992000   3082.5049     -9430.2977      12419.207     -2901.1284      343.85807     -2557.2703     -2630.3689    
   3993000   2969.5526     -837.10091      12419.207     -2886.7465      331.25806     -2555.4884     -2561.9772    
   3994000   3079.1372      546.94175      12419.207     -2883.9035      343.48239     -2540.4212     -2536.1816    
   3995000   3018.7101     -4187.7257      12419.207     -2894.628       336.74166     -2557.8863     -2590.3473    
   3996000   3079.7669     -4597.7545      12419.207     -2891.6992      343.55263     -2548.1466     -2583.7859    
   3997000   3021.0466     -637.63382      12419.207     -2882.8803      337.0023      -2545.878      -2550.8206    
   3998000   2933.9851     -432.28558      12419.207     -2882.7588      327.29046     -2555.4683     -2558.8192    
   3999000   3015.981      -2131.5304      12419.207     -2882.6268      336.43722     -2546.1896     -2562.7121    
   4000000   3068.0604     -407.59576      12419.207     -2885.1729      342.24675     -2542.9262     -2546.0856    
   4001000   2998.8131      4924.8769      12419.207     -2875.6478      334.52211     -2541.1257     -2502.9507    
   4002000   3014.287      -5556.9518      12419.207     -2896.6077      336.24825     -2560.3594     -2603.4339    
   4003000   3086.9593      1947.5496      12419.207     -2875.5105      344.35496     -2531.1555     -2516.0592    
   4004000   3037.4575      1299.1841      12419.207     -2882.6606      338.83295     -2543.8276     -2533.757     
   4005000   2901.5774     -507.66183      12419.207     -2881.1008      323.67533     -2557.4254     -2561.3605    
   4006000   2934.369      -356.43687      12419.207     -2889.8366      327.33328     -2562.5033     -2565.2662    
   4007000   2904.8446      7071.9241      12419.207     -2862.4759      324.03978     -2538.4362     -2483.6184    
   4008000   2995.4354      2732.9015      12419.207     -2877.604       334.14533     -2543.4587     -2522.2747    
   4009000   2764.918      -9173.2536      12419.207     -2894.9044      308.43076     -2586.4737     -2657.5798    
   4010000   2973.1579      4450.7801      12419.207     -2875.1331      331.66023     -2543.4728     -2508.9728    
   4011000   3040.7933     -4293.1674      12419.207     -2894.651       339.20507     -2555.4459     -2588.7243    
   4012000   2997.8606      890.84003      12419.207     -2881.468       334.41586     -2547.0522     -2540.1469    
   4013000   3064.723       3559.1811      12419.207     -2878.0395      341.87447     -2536.1651     -2508.5762    
   4014000   3068.6547     -620.88272      12419.207     -2885.1299      342.31305     -2542.8169     -2547.6296    
   4015000   2987.4096      3798.3542      12419.207     -2877.8482      333.25004     -2544.5981     -2515.1554    
   4016000   2957.7286     -7542.1111      12419.207     -2896.3301      329.93908     -2566.391      -2624.8534    
   4017000   2903.9978     -1354.2073      12419.207     -2883.1189      323.94533     -2559.1736     -2569.6707    
   4018000   2993.9516     -3492.7073      12419.207     -2894.5105      333.9798      -2560.5307     -2587.6043    
   4019000   2954.9055     -5724.9675      12419.207     -2892.7656      329.62416     -2563.1415     -2607.5183    
   4020000   3002.313      -827.25133      12419.207     -2883.7192      334.91253     -2548.8067     -2555.2191    
   4021000   2936.8037      1673.6611      12419.207     -2880.3785      327.60487     -2552.7737     -2539.8004    
   4022000   3103.471       3158.2993      12419.207     -2883.9992      346.19686     -2537.8023     -2513.3209    
   4023000   3021.0227     -784.09432      12419.207     -2887.6698      336.99962     -2550.6702     -2556.748     
   4024000   3041.3536      2235.3433      12419.207     -2883.5756      339.26757     -2544.308      -2526.9808    
   4025000   3158.1152      3041.5823      12419.207     -2882.4831      352.2925      -2530.1906     -2506.6138    
   4026000   2961.6254     -2305.6259      12419.207     -2892.8739      330.37377     -2562.5001     -2580.3721    
   4027000   2922.2762     -1326.409       12419.207     -2887.7736      325.98431     -2561.7893     -2572.0709    
   4028000   3125.4506     -2643.2725      12419.207     -2896.1711      348.64872     -2547.5224     -2568.0116    
   4029000   2901.855       228.0449       12419.207     -2878.7361      323.70629     -2555.0298     -2553.2621    
   4030000   3046.0742      2477.506       12419.207     -2885.0524      339.79417     -2545.2583     -2526.054     
   4031000   2991.1627     -4505.8661      12419.207     -2893.8111      333.6687      -2560.1424     -2595.0694    
   4032000   2994.2282      3660.4756      12419.207     -2879.2091      334.01066     -2545.1984     -2516.8244    
   4033000   3122.8738     -82.204913      12419.207     -2886.5648      348.36128     -2538.2035     -2538.8407    
   4034000   2977.9727      1325.8407      12419.207     -2882.2027      332.19734     -2550.0054     -2539.7282    
   4035000   2997.7907     -141.39723      12419.207     -2887.6794      334.40806     -2553.2713     -2554.3674    
   4036000   2990.4061      2897.8607      12419.207     -2878.8823      333.5843      -2545.298      -2522.8353    
   4037000   3036.1063     -2223.9776      12419.207     -2890.5803      338.68223     -2551.898      -2569.1371    
   4038000   3029.613      -5117.1428      12419.207     -2896.2204      337.95789     -2558.2625     -2597.9278    
   4039000   3066.8067      1012.7065      12419.207     -2884.0342      342.10691     -2541.9273     -2534.0773    
   4040000   3017.1069      2673.5422      12419.207     -2878.5374      336.56281     -2541.9746     -2521.2507    
   4041000   3062.3892      2313.9879      12419.207     -2882.8567      341.61413     -2541.2426     -2523.3058    
   4042000   3006.2115      2389.3811      12419.207     -2878.3281      335.34741     -2542.9806     -2524.4594    
   4043000   3016.2759     -61.623596      12419.207     -2876.9         336.47012     -2540.4299     -2540.9076    
   4044000   2951.095      -4245.562       12419.207     -2890.0707      329.19909     -2560.8716     -2593.7809    
   4045000   3077.7034     -3034.1127      12419.207     -2890.0163      343.32244     -2546.6938     -2570.2126    
   4046000   2896.2876      200.98026      12419.207     -2881.3696      323.08524     -2558.2844     -2556.7265    
   4047000   2975.5035     -3571.1967      12419.207     -2895.2265      331.9219      -2563.3046     -2590.9866    
   4048000   3142.6189      5417.5806      12419.207     -2871.4576      350.56387     -2520.8937     -2478.8996    
   4049000   2941.2505     -5247.9855      12419.207     -2893.3472      328.10092     -2565.2463     -2605.9258    
   4050000   3034.5428     -143.24451      12419.207     -2886.3668      338.50782     -2547.8589     -2548.9693    
   4051000   3001.304       2261.9896      12419.207     -2879.5019      334.79998     -2544.702      -2527.1682    
   4052000   3012.3258      85.287753      12419.207     -2887.8603      336.02948     -2551.8308     -2551.1697    
   4053000   3016.826      -2901.2482      12419.207     -2890.2903      336.53148     -2553.7589     -2576.2478    
   4054000   3156.1807      2491.9514      12419.207     -2877.9476      352.07671     -2525.8709     -2506.5546    
   4055000   2997.8205     -8257.8529      12419.207     -2897.5585      334.41139     -2563.1471     -2627.1575    
   4056000   3043.8275     -4116.0521      12419.207     -2894.7601      339.54354     -2555.2165     -2587.122     
   4057000   3104.6995      4931.8387      12419.207     -2877.3301      346.3339      -2530.9962     -2492.7672    
   4058000   2970.3622     -1915.8762      12419.207     -2883.7474      331.34838     -2552.3991     -2567.2499    
   4059000   3017.3967      385.66585      12419.207     -2881.9782      336.59514     -2545.3831     -2542.3936    
   4060000   2971.8022      1045.9229      12419.207     -2878.9814      331.50901     -2547.4724     -2539.365     
   4061000   2974.8587     -3368.5981      12419.207     -2891.5004      331.84997     -2559.6504     -2585.762     
   4062000   2951.2518      6921.2725      12419.207     -2870.1384      329.21658     -2540.9219     -2487.2719    
   4063000   2992.9891     -300.49164      12419.207     -2886.2688      333.87244     -2552.3963     -2554.7256    
   4064000   2861.5671     -5057.7183      12419.207     -2886.504       319.21212     -2567.2919     -2606.4966    
   4065000   3032.735      -1804.8605      12419.207     -2891.712       338.30616     -2553.4059     -2567.3962    
   4066000   3171.3036     -1140.0525      12419.207     -2890.4879      353.76369     -2536.7242     -2545.5613    
   4067000   2932.5092     -135.70542      12419.207     -2886.5894      327.12582     -2559.4636     -2560.5155    
   4068000   2851.5512      922.20114      12419.207     -2880.4923      318.09483     -2562.3975     -2555.2491    
   4069000   2932.3751      2605.3837      12419.207     -2879.088       327.11085     -2551.9772     -2531.7817    
   4070000   2967.9024      1581.4715      12419.207     -2879.7589      331.07398     -2548.6849     -2536.4262    
   4071000   2993.1421     -4231.1539      12419.207     -2894.694       333.8895      -2560.8044     -2593.6021    
   4072000   3106.2587      678.50846      12419.207     -2883.7286      346.50783     -2537.2208     -2531.9613    
   4073000   3043.9982     -2652.0477      12419.207     -2892.5501      339.56258     -2552.9875     -2573.5447    
   4074000   2961.1361     -5876.8305      12419.207     -2899.179       330.31919     -2568.8598     -2614.4138    
   4075000   2882.813       788.53716      12419.207     -2883.2372      321.58213     -2561.655      -2555.5427    
   4076000   2886.4448      1183.0529      12419.207     -2887.4558      321.98726     -2565.4685     -2556.2981    
   4077000   3068.0933      1773.2945      12419.207     -2879.239       342.25042     -2536.9885     -2523.2429    
   4078000   3185.4148     -1128.3276      12419.207     -2889.742       355.33782     -2534.4041     -2543.1503    
   4079000   2909.4923      3977.6678      12419.207     -2879.1484      324.55824     -2554.5902     -2523.7575    
   4080000   3145.9533      645.40134      12419.207     -2890.1265      350.93582     -2539.1906     -2534.1878    
   4081000   2999.0395     -1759.2086      12419.207     -2887.7381      334.54737     -2553.1908     -2566.8272    
   4082000   2891.6996      5724.3737      12419.207     -2867.8605      322.57344     -2545.2871     -2500.9148    
